,art,intensity_std,intensity_mean,mod_std,mod_mean,phase_life_std,phase_life_mean,mod_life_std,mod_life_mean
157,Laerche,0.05412372574210167,0.5057995319366455,0.014903467148542404,0.9239770174026489,0.060514628887176514,1.664684772491455,0.23009036481380463,2.1901051998138428
158,Laerche,0.04225102812051773,0.731148898601532,0.013294786214828491,0.9034683704376221,0.04677962139248848,1.9283206462860107,0.19822996854782104,2.5139429569244385
159,Laerche,0.045251451432704926,0.4420663118362427,0.015379369258880615,0.9226398468017578,0.05586215853691101,1.6503210067749023,0.23310640454292297,2.2120096683502197
160,Laerche,0.04137737303972244,0.5524563789367676,0.0143599733710289,0.9107133150100708,0.04799249395728111,1.804871678352356,0.21472620964050293,2.402022361755371
161,Laerche,0.050907667726278305,0.6012958884239197,0.01393724326044321,0.9062880277633667,0.04760881885886192,1.8731318712234497,0.20734229683876038,2.470602512359619
162,Laerche,0.04827786237001419,0.6021813750267029,0.014014395885169506,0.9052910208702087,0.051103077828884125,1.8805742263793945,0.20751513540744781,2.4858875274658203
163,Laerche,0.04187450185418129,0.5947859883308411,0.01438533142209053,0.9046571254730225,0.05043565481901169,1.859184741973877,0.21248459815979004,2.4954354763031006
164,Laerche,0.07396403700113297,0.6555240750312805,0.014731704257428646,0.9004055261611938,0.06042991578578949,1.9106154441833496,0.2158193290233612,2.559976577758789
165,Laerche,0.14000128209590912,1.2939133644104004,0.00928321573883295,0.8995554447174072,0.049836333841085434,2.0404040813446045,0.13848958909511566,2.574559211730957
166,Laerche,0.06593568623065948,0.885964035987854,0.011661299504339695,0.8925911784172058,0.05109386891126633,1.9907805919647217,0.1698140949010849,2.677839517593384
167,Laerche,0.051755137741565704,0.7903940677642822,0.011860279366374016,0.8955734968185425,0.05348825827240944,1.973268985748291,0.17355111241340637,2.6334609985351562
168,Laerche,0.09900068491697311,0.7727422118186951,0.012566366232931614,0.8854989409446716,0.06446674466133118,2.0519847869873047,0.1798681765794754,2.7819297313690186
169,Laerche,0.06285648792982101,0.7478726506233215,0.01246466301381588,0.8922548294067383,0.055436186492443085,1.979461669921875,0.18119090795516968,2.6825790405273438
170,Laerche,0.06317735463380814,0.8358839750289917,0.012094405479729176,0.8921949863433838,0.04880794882774353,1.9925493001937866,0.17618823051452637,2.68355655670166
171,Laerche,0.06240440532565117,0.875334620475769,0.011865359731018543,0.8909376263618469,0.045957181602716446,2.005248546600342,0.17282165586948395,2.7021961212158203
172,Laerche,0.06494066119194031,0.8832438588142395,0.011719687841832638,0.8910685181617737,0.04467121139168739,2.014662504196167,0.1707376092672348,2.700300693511963
173,Laerche,0.052396323531866074,0.8391112685203552,0.01185547560453415,0.8914525508880615,0.04847882688045502,2.002636432647705,0.17243055999279022,2.694617986679077
174,Laerche,0.07667188346385956,0.7419335842132568,0.012785868719220161,0.8939345479011536,0.0727318525314331,1.97641921043396,0.18657496571540833,2.657517433166504
175,Laerche,0.07290856540203094,0.8052272796630859,0.012173216789960861,0.8919603824615479,0.05273011699318886,1.9809682369232178,0.1769385039806366,2.687030076980591
176,Laerche,0.04946516454219818,0.6162165999412537,0.014779260382056236,0.9204511046409607,0.058545246720314026,1.6800651550292969,0.2287074625492096,2.247180938720703
177,Laerche,0.056915607303380966,0.6278521418571472,0.01506561879068613,0.917654275894165,0.05507693439722061,1.7218127250671387,0.2309279441833496,2.291940689086914
178,Laerche,0.05686061829328537,0.5779715180397034,0.014785264618694782,0.9156889319419861,0.056129612028598785,1.7218725681304932,0.2242356836795807,2.323540449142456
179,Laerche,0.04599836841225624,0.6078895330429077,0.014844514429569244,0.9147266745567322,0.056345582008361816,1.728674054145813,0.22572989761829376,2.3386051654815674
180,Laerche,0.04847307875752449,0.6050957441329956,0.01460047997534275,0.9167953729629517,0.049255382269620895,1.707780122756958,0.2228034883737564,2.306002378463745
181,Laerche,0.057316575199365616,0.6816559433937073,0.013861327432096004,0.9099745750427246,0.04895700514316559,1.7922168970108032,0.20892827212810516,2.4135823249816895
182,Laerche,0.03536373749375343,0.47284841537475586,0.01609189435839653,0.9202860593795776,0.05513252317905426,1.6544342041015625,0.4087180495262146,2.249934673309326
183,Laerche,0.030912287533283234,0.5348027944564819,0.0151297552511096,0.909019410610199,0.0507577508687973,1.792309284210205,0.22401046752929688,2.4280569553375244
184,Ahorn,0.04390097036957741,0.5937042832374573,0.011751349084079266,0.9068812727928162,0.05972117930650711,1.7417521476745605,0.17726975679397583,2.462343215942383
185,Ahorn,0.054609667509794235,0.8230913281440735,0.011712156236171722,0.904297411441803,0.05786123126745224,1.9019505977630615,0.17461778223514557,2.502175807952881
186,Ahorn,0.06080835685133934,0.5628064274787903,0.011900404468178749,0.9093421101570129,0.06424791365861893,1.6899226903915405,0.18196514248847961,2.4241976737976074
187,Ahorn,0.05875200405716896,0.5446503162384033,0.010966694913804531,0.911969780921936,0.06698951125144958,1.657674789428711,0.1678611934185028,2.3838841915130615
188,Ahorn,0.04755423963069916,0.5823472738265991,0.011583413928747177,0.9079211354255676,0.06661389023065567,1.7121055126190186,0.17513874173164368,2.446420192718506
189,Ahorn,0.10292872786521912,0.7393242120742798,0.01200075913220644,0.9040255546569824,0.0632258728146553,1.8940212726593018,0.1793324500322342,2.5060973167419434
190,Ahorn,0.07450487464666367,0.5915258526802063,0.01213187538087368,0.9070032835006714,0.06281349062919617,1.7269563674926758,0.18318749964237213,2.4602932929992676
191,Ahorn,0.06951288133859634,0.632839560508728,0.013692157343029976,0.9093919992446899,0.06413065642118454,1.6987886428833008,0.20904715359210968,2.42246413230896
192,Ahorn,0.050467729568481445,0.6071735620498657,0.011103152297437191,0.9083570241928101,0.06220023334026337,1.7238010168075562,0.1688048243522644,2.4399170875549316
193,Ahorn,0.05538812279701233,0.8066419959068298,0.012152058072388172,0.9046768546104431,0.0665026381611824,1.9059908390045166,0.18163760006427765,2.4961390495300293
194,Ahorn,0.05548141896724701,0.4890451431274414,0.011602599173784256,0.9022490978240967,0.06040821596980095,1.7559964656829834,0.17256824672222137,2.533125877380371
195,Ahorn,0.04711077734827995,0.5389434099197388,0.011189413256943226,0.9033299684524536,0.07238111644983292,1.7787104845046997,0.16741320490837097,2.5168240070343018
196,Ahorn,0.04152100160717964,0.47152647376060486,0.011170251294970512,0.9013205766677856,0.08682086318731308,1.7736122608184814,0.16552215814590454,2.5473828315734863
197,Ahorn,0.04994380846619606,0.5705017447471619,0.011096437461674213,0.9065709710121155,0.05591725930571556,1.7387347221374512,0.16760875284671783,2.467339515686035
198,Ahorn,0.05029580742120743,0.5569034218788147,0.01166115514934063,0.9038653373718262,0.06463203579187393,1.7581523656845093,0.17504237592220306,2.5084593296051025
199,Ahorn,0.04265373572707176,0.5234293937683105,0.010944535955786705,0.9032687544822693,0.07027864456176758,1.7650785446166992,0.16314826905727386,2.517909526824951
200,Ahorn,0.049075108021497726,0.50117027759552,0.011810798197984695,0.8989922404289246,0.0745786726474762,1.8123888969421387,0.17455606162548065,2.582213878631592
201,Ahorn,0.05357006564736366,0.5637558102607727,0.011316760443150997,0.9081963896751404,0.06395697593688965,1.7212655544281006,0.17164349555969238,2.4422173500061035
202,Ahorn,0.05203108862042427,0.6146795749664307,0.010896772146224976,0.900672972202301,0.061598896980285645,1.8086490631103516,0.1620352417230606,2.557251453399658
203,Ahorn,0.052194297313690186,0.5746046900749207,0.010878428816795349,0.9014918804168701,0.06419435143470764,1.7986938953399658,0.16217629611492157,2.5448429584503174
204,Ahorn,0.04499007388949394,0.48928016424179077,0.01138271950185299,0.8975569009780884,0.06875424832105637,1.7966002225875854,0.1676122546195984,2.603952646255493
205,Ahorn,0.05913413316011429,0.5851498246192932,0.010940656065940857,0.9009260535240173,0.06414911895990372,1.7968477010726929,0.16296705603599548,2.5533640384674072
206,Ahorn,0.04441625624895096,0.556821346282959,0.011070848442614079,0.9031992554664612,0.06541869044303894,1.7860480546951294,0.164838969707489,2.5189104080200195
207,Ahorn,0.047193437814712524,0.47384822368621826,0.01217955444008112,0.901263415813446,0.07568295300006866,1.7550969123840332,0.17971928417682648,2.5478479862213135
208,Ahorn,0.052937667816877365,0.60939621925354,0.010562141425907612,0.9017667770385742,0.06854702532291412,1.8283119201660156,0.15648850798606873,2.5408709049224854
209,Ahorn,0.06086988374590874,0.6328632235527039,0.010422696359455585,0.8975844383239746,0.05561302602291107,1.8859100341796875,0.15320071578025818,2.6038854122161865
210,Ahorn,0.06035682559013367,0.6175077557563782,0.01081008743494749,0.8980453610420227,0.061598293483257294,1.8763458728790283,0.15908946096897125,2.596846342086792
211,Ahorn,0.05277015641331673,0.5837197303771973,0.010475687682628632,0.8977766036987305,0.0604001022875309,1.874287724494934,0.15380756556987762,2.601001739501953
212,Ahorn,0.0645565614104271,0.6201122403144836,0.01094900444149971,0.8974100947380066,0.0802779272198677,1.878410816192627,0.16123588383197784,2.606301784515381
213,Ahorn,0.06631314754486084,0.559508204460144,0.011580144055187702,0.8990377187728882,0.0845668762922287,1.850964069366455,0.1710372418165207,2.581639289855957
214,Ahorn,0.06045559421181679,0.5901836156845093,0.010598410852253437,0.8961115479469299,0.061336107552051544,1.903760552406311,0.1547475904226303,2.625884532928467
215,Ahorn,0.06100432947278023,0.6110022664070129,0.010500186122953892,0.897118866443634,0.061372388154268265,1.8829803466796875,0.1547086089849472,2.610811471939087
216,Ahorn,0.060776129364967346,0.5883029699325562,0.010839983820915222,0.8981063365936279,0.08078157901763916,1.8187086582183838,0.15786288678646088,2.59599232673645
217,Ahorn,0.05464033782482147,0.5561891794204712,0.011081989854574203,0.9087055325508118,0.06925088167190552,1.6943466663360596,0.16813118755817413,2.4345407485961914
218,Ahorn,0.04536324739456177,0.5472222566604614,0.011111769825220108,0.9035214781761169,0.0547308474779129,1.7531169652938843,0.16633696854114532,2.513953685760498
219,Ahorn,0.038296885788440704,0.5268484950065613,0.011202932335436344,0.9027248024940491,0.07554977387189865,1.7537126541137695,0.16689567267894745,2.52606201171875
220,Ahorn,0.05378255248069763,0.5594602227210999,0.010967257432639599,0.896579921245575,0.0648493841290474,1.8341294527053833,0.15940654277801514,2.618807077407837
221,Ahorn,0.05061995983123779,0.4552035331726074,0.011150065809488297,0.9179704189300537,0.06453773379325867,1.5793054103851318,0.17195649445056915,2.2892398834228516
222,Ahorn,0.05726297199726105,0.4891127347946167,0.011066368781030178,0.9190206527709961,0.05858249217271805,1.571560025215149,0.17267321050167084,2.272416114807129
223,Ahorn,0.06572798639535904,0.5636849999427795,0.011859869584441185,0.91414475440979,0.06400497257709503,1.65159010887146,0.18316267430782318,2.349283456802368
224,Ahorn,0.06058163940906525,0.6582410931587219,0.020114731043577194,0.9085668325424194,0.0657060444355011,1.7610769271850586,2.472686290740967,2.454937696456909
225,Ahorn,0.06853973865509033,0.5909975171089172,0.011392232030630112,0.9083092212677002,0.06245943903923035,1.7087385654449463,0.1731051355600357,2.440518617630005
226,Ahorn,0.045944709330797195,0.49501997232437134,0.012160210870206356,0.8942083120346069,0.06860397756099701,1.840264081954956,0.17527759075164795,2.653754711151123
227,Ahorn,0.046933598816394806,0.4256715178489685,0.013072175905108452,0.9008645415306091,0.10232697427272797,1.734848141670227,0.18958516418933868,2.553692579269409
228,Ahorn,0.043509021401405334,0.5563415288925171,0.012046294286847115,0.8965256214141846,0.08936265856027603,1.8364231586456299,0.17614120244979858,2.619135856628418
229,Ahorn,0.0480470284819603,0.5272071957588196,0.011927147395908833,0.8995382785797119,0.07239896804094315,1.7884734869003296,0.17505183815956116,2.574028968811035
230,Ahorn,0.04545808210968971,0.5024745464324951,0.011677498929202557,0.8967174291610718,0.07300006598234177,1.810947060585022,0.16885243356227875,2.6165263652801514
231,Ahorn,0.054398514330387115,0.48096486926078796,0.012653856538236141,0.8966154456138611,0.08627864718437195,1.8012669086456299,0.18189667165279388,2.6177401542663574
232,Buche,0.08290217816829681,0.7023857831954956,0.011336801573634148,0.9304893612861633,0.06036154553294182,1.6503934860229492,0.1838485449552536,2.084057569503784
233,Buche,0.056173015385866165,0.44376370310783386,0.01268438994884491,0.9335645437240601,0.0767931342124939,1.5320167541503906,0.20466333627700806,2.0310287475585938
234,Buche,0.0811089426279068,0.5742698907852173,0.012742258608341217,0.940546989440918,0.05527232959866524,1.4853382110595703,0.21612951159477234,1.9084694385528564
235,Buche,0.10255569964647293,0.7806777954101562,0.01182649191468954,0.9337950348854065,0.08641457557678223,1.611333966255188,0.1952187567949295,2.0274293422698975
236,Buche,0.0807052031159401,0.7054411768913269,0.011675897054374218,0.932116687297821,0.08974441140890121,1.6143289804458618,0.19254036247730255,2.05608868598938
237,Buche,0.06402812898159027,0.4231797754764557,0.013699488714337349,0.9414161443710327,0.07630819827318192,1.4230034351348877,0.22948625683784485,1.8922531604766846
238,Buche,0.08333183825016022,0.6555507779121399,0.011906749568879604,0.9316415786743164,0.0749421939253807,1.6017131805419922,0.19498470425605774,2.0640509128570557
239,Buche,0.10136902332305908,0.5644395351409912,0.013307127170264721,0.929332435131073,0.05596660450100899,1.5965288877487183,0.21441686153411865,2.1018741130828857
240,Buche,0.10550533980131149,0.709705114364624,0.012722532264888287,0.924384593963623,0.05363677069544792,1.7081023454666138,0.20269586145877838,2.1843178272247314
241,Buche,0.08675048500299454,0.5586227178573608,0.012835201807320118,0.9315639734268188,0.07487091422080994,1.585158348083496,0.20901991426944733,2.0646331310272217
242,Buche,0.039581432938575745,0.3464035093784332,0.015760550275444984,0.9419072270393372,0.0699574202299118,1.3679664134979248,0.2617054283618927,1.8812006711959839
243,Buche,0.05130353197455406,0.29031407833099365,0.016279159113764763,0.9366937279701233,0.08085227757692337,1.390770673751831,0.41993486881256104,1.9743199348449707
244,Buche,0.0470193475484848,0.43578311800956726,0.013850482180714607,0.9358253479003906,0.05602074787020683,1.4797228574752808,0.2255297303199768,1.9909459352493286
245,Buche,0.04735468327999115,0.42133843898773193,0.013974793255329132,0.9391910433769226,0.0644763708114624,1.4439085721969604,0.23017148673534393,1.9318455457687378
246,Buche,0.05359060689806938,0.42241132259368896,0.014432374387979507,0.9374409317970276,0.07011082768440247,1.4530991315841675,0.2370561808347702,1.9620473384857178
247,Buche,0.04634620249271393,0.40171802043914795,0.014015736058354378,0.9325618147850037,0.0687326043844223,1.4808132648468018,0.22175857424736023,2.0473268032073975
248,Buche,0.05146537721157074,0.35039305686950684,0.015411223284900188,0.9333325624465942,0.06656500697135925,1.4568445682525635,0.24410754442214966,2.0329253673553467
249,Buche,0.04051488637924194,0.4131866991519928,0.014275186695158482,0.9372086524963379,0.0515546053647995,1.43901789188385,0.23331661522388458,1.9664037227630615
250,Buche,0.04151345044374466,0.3958524167537689,0.014733688905835152,0.9274230599403381,0.060369815677404404,1.5282002687454224,0.23055578768253326,2.133085012435913
251,Buche,0.06045201048254967,0.34663087129592896,0.015525946393609047,0.9243252277374268,0.10510316491127014,1.51670503616333,0.23429501056671143,2.1842219829559326
252,Buche,0.058630723506212234,0.45218613743782043,0.013824285939335823,0.9321836829185486,0.05843799561262131,1.5083059072494507,0.22093987464904785,2.0537619590759277
253,Buche,0.04825678840279579,0.42815861105918884,0.014294923283159733,0.9364189505577087,0.05189764127135277,1.4592270851135254,0.23100562393665314,1.9803922176361084
254,Buche,0.03928625211119652,0.3748117685317993,0.014720429666340351,0.9382019639015198,0.05956007167696953,1.4130780696868896,0.23941963911056519,1.9487583637237549
255,Buche,0.050564225763082504,0.39934617280960083,0.01600828766822815,0.9389104843139648,0.06364168971776962,1.4243496656417847,0.2606825828552246,1.935539960861206
256,Buche,0.08408898860216141,0.6423073410987854,0.014344404451549053,0.9264383912086487,0.06610514223575592,1.6632052659988403,0.22951287031173706,2.149257183074951
257,Buche,0.13160669803619385,0.7075735330581665,0.01368133258074522,0.927879273891449,0.07603339850902557,1.6684129238128662,0.21893206238746643,2.1259970664978027
258,Buche,0.11729522049427032,0.5307021737098694,0.014207541942596436,0.9240910410881042,0.07177019119262695,1.6339035034179688,0.22163422405719757,2.1884493827819824
259,Buche,0.0768602192401886,0.5052430629730225,0.013526598922908306,0.9206004738807678,0.06309769302606583,1.6976715326309204,0.20561650395393372,2.245889902114868
260,Buche,0.11773521453142166,0.7041186690330505,0.012917570769786835,0.9278234839439392,0.07404961436986923,1.6702121496200562,0.20667611062526703,2.1275453567504883
261,Buche,0.10873177647590637,0.7663353085517883,0.013740051537752151,0.9243483543395996,0.06912117451429367,1.6872141361236572,0.21684062480926514,2.1843421459198
262,Buche,0.08124341815710068,0.6740608811378479,0.013256464153528214,0.9328807592391968,0.05522248148918152,1.598610520362854,0.21715116500854492,2.0418179035186768
263,Buche,0.08589629083871841,0.6863812804222107,0.012739861384034157,0.9200347065925598,0.05667328089475632,1.7429168224334717,0.19822877645492554,2.2551779747009277
264,Buche,0.14411930739879608,0.817277193069458,0.014489768072962761,0.9213634133338928,0.06745870411396027,1.7293126583099365,0.2264862060546875,2.2324695587158203
265,Buche,0.08812884986400604,0.7142154574394226,0.011686626821756363,0.928131103515625,0.06337877362966537,1.68643319606781,0.18927603960037231,2.123164653778076
266,Buche,0.057428017258644104,0.29391658306121826,0.016274504363536835,0.9385342001914978,0.0966246947646141,1.3788412809371948,0.42151862382888794,1.9417932033538818
267,Buche,0.09872391074895859,0.42944082617759705,0.014434628188610077,0.9231079816818237,0.07970000803470612,1.5732475519180298,0.22104837000370026,2.2046406269073486
268,Buche,0.090030737221241,0.8338137269020081,0.012888800352811813,0.9225944876670837,0.05640380457043648,1.699535846710205,0.20263361930847168,2.213660955429077
269,Buche,0.07145553082227707,0.7025747299194336,0.012259465642273426,0.9249302744865417,0.05451815575361252,1.6745681762695312,0.1939208209514618,2.1759378910064697
270,Buche,0.09279026836156845,0.6023768186569214,0.013104771263897419,0.9188876748085022,0.06154150515794754,1.7369763851165771,0.20188061892986298,2.2734334468841553
271,Buche,0.11552558839321136,0.837584376335144,0.013499227352440357,0.9196145534515381,0.06494873762130737,1.7426425218582153,0.21016143262386322,2.2614476680755615
272,Buche,0.13335169851779938,0.7745993733406067,0.013348927721381187,0.9187883734703064,0.07933571934700012,1.7520967721939087,0.20592084527015686,2.2748916149139404
273,Buche,0.09628872573375702,0.6901035904884338,0.01269381120800972,0.9196270704269409,0.0543157197535038,1.7380791902542114,0.19765082001686096,2.2617547512054443
274,Buche,0.0763000026345253,0.5606628656387329,0.013369839638471603,0.9230300784111023,0.053895581513643265,1.6606661081314087,0.20863965153694153,2.206298351287842
275,Buche,0.08228103071451187,0.5734643936157227,0.011694652959704399,0.9383887052536011,0.05873910337686539,1.5494422912597656,0.19529835879802704,1.947943925857544
276,Buche,0.12472905218601227,0.6381645798683167,0.01225877646356821,0.9369053840637207,0.0815742239356041,1.5637729167938232,0.20335163176059723,1.9733302593231201
277,Buche,0.09476722031831741,0.5911886096000671,0.012044928967952728,0.93943852186203,0.07054552435874939,1.5230633020401,0.20189230144023895,1.9290515184402466
278,Buche,0.0819203108549118,0.5941572785377502,0.011716309934854507,0.9355072379112244,0.0729418620467186,1.5505143404006958,0.19299249351024628,1.9981955289840698
279,Buche,0.13595300912857056,0.5495322346687317,0.011826584115624428,0.9309330582618713,0.06665333360433578,1.6056984663009644,0.19128695130348206,2.076317071914673
280,Eiche,0.04574384540319443,0.35196295380592346,0.01733938232064247,0.9052159190177917,0.0660945251584053,1.670897364616394,0.24761971831321716,2.4859893321990967
281,Eiche,0.04183413088321686,0.359533429145813,0.017360718920826912,0.9289491176605225,0.07269757241010666,1.425032377243042,0.26892051100730896,2.1056125164031982
282,Eiche,0.03596615046262741,0.35678666830062866,0.019035493955016136,0.9191581606864929,0.07202067226171494,1.4633527994155884,0.28534242510795593,2.2653400897979736
283,Eiche,0.04891258478164673,0.5483074188232422,0.015570709481835365,0.8798980116844177,0.058746255934238434,1.894272804260254,0.22091364860534668,2.862579107284546
284,Eiche,0.03359127789735794,0.3790355324745178,0.01859935373067856,0.9193405508995056,0.08915656805038452,1.4631366729736328,0.28056076169013977,2.262601137161255
285,Eiche,0.06243957206606865,0.3679300546646118,0.020146114751696587,0.9184647798538208,0.09573537111282349,1.4437315464019775,0.3032590448856354,2.275446891784668
286,Eiche,0.03130323067307472,0.48176607489585876,0.017318693920969963,0.9036953449249268,0.05277075618505478,1.6527479887008667,0.25533315539360046,2.5085699558258057
287,Eiche,0.03752179443836212,0.4742657542228699,0.018147343769669533,0.9012105464935303,0.056478314101696014,1.6394963264465332,0.26538658142089844,2.546029806137085
288,Eiche,0.040943678468465805,0.5406740307807922,0.01712183840572834,0.8874266743659973,0.058482374995946884,1.8008688688278198,0.2451355904340744,2.7522449493408203
289,Eiche,0.03221243992447853,0.35769209265708923,0.022541169077157974,0.9079129695892334,0.07506000995635986,1.486372709274292,0.3305692970752716,2.4404430389404297
290,Eiche,0.035440005362033844,0.32914698123931885,0.02438904531300068,0.9039186239242554,0.07190261036157608,1.4693294763565063,0.35113194584846497,2.5013515949249268
291,Eiche,0.03956734389066696,0.37041565775871277,0.023686008527874947,0.9000397324562073,0.09176146239042282,1.4957635402679443,0.34271249175071716,2.5606565475463867
292,Eiche,0.04117486998438835,0.5006079077720642,0.02077202871441841,0.9004218578338623,0.061329931020736694,1.585740089416504,0.3048887252807617,2.5563323497772217
293,Eiche,0.02604071982204914,0.3174774646759033,0.027247978374361992,0.8934692740440369,0.07382258772850037,1.4876189231872559,0.3878107964992523,2.658153772354126
294,Eiche,0.0360243059694767,0.3768294155597687,0.025467511266469955,0.9017359018325806,0.10535088926553726,1.4406704902648926,0.37077799439430237,2.5334572792053223
295,Eiche,0.03007015399634838,0.4662299156188965,0.02204848639667034,0.893896222114563,0.06315957009792328,1.5831563472747803,0.31905099749565125,2.654041051864624
296,Eiche,0.02957330271601677,0.4442795217037201,0.023340953513979912,0.8915531039237976,0.060457877814769745,1.5873568058013916,0.33602315187454224,2.688366413116455
297,Eiche,0.028384385630488396,0.37550678849220276,0.026003796607255936,0.8827658295631409,0.07362399995326996,1.5972356796264648,0.3677714765071869,2.8171989917755127
298,Eiche,0.03903685882687569,0.4491184651851654,0.02412468194961548,0.8957722783088684,0.06203501299023628,1.52778959274292,0.34985995292663574,2.6247127056121826
299,Eiche,0.05955333635210991,0.3784048557281494,0.027127912268042564,0.8944141864776611,0.11652777343988419,1.4455960988998413,0.5106971263885498,2.643925189971924
300,Eiche,0.03129158169031143,0.43792012333869934,0.024888673797249794,0.8877031803131104,0.07922418415546417,1.5674065351486206,0.35661348700523376,2.7446486949920654
301,Eiche,0.04949403181672096,0.4236125946044922,0.025853265076875687,0.8862410187721252,0.09449262917041779,1.5871549844741821,0.36976972222328186,2.7658376693725586
302,Eiche,0.03559126332402229,0.49094879627227783,0.023513788357377052,0.8895787000656128,0.06065599247813225,1.5961054563522339,0.3382018208503723,2.7175729274749756
303,Eiche,0.03056197054684162,0.39546486735343933,0.02802826091647148,0.8898317217826843,0.07922431826591492,1.4880645275115967,0.4030400514602661,2.711280584335327
304,Eiche,0.035920608788728714,0.4869967997074127,0.021369976922869682,0.8980134129524231,0.07024572789669037,1.5889084339141846,0.3120480179786682,2.5924527645111084
305,Eiche,0.11285124719142914,0.3270849883556366,0.03625061735510826,0.8983874917030334,0.165748730301857,1.3454362154006958,0.6150360107421875,2.5796101093292236
306,Eiche,0.06781693547964096,0.41833436489105225,0.02492254227399826,0.9044284224510193,0.1233283281326294,1.4495772123336792,0.36494284868240356,2.492643117904663
307,Eiche,0.04549999535083771,0.48030343651771545,0.02047736942768097,0.9029331207275391,0.07548461109399796,1.5279914140701294,0.30072420835494995,2.518434524536133
308,Eiche,0.041502587497234344,0.42618539929389954,0.022552315145730972,0.9025228023529053,0.07295404374599457,1.5193111896514893,0.3294145464897156,2.523388385772705
309,Eiche,0.04003823548555374,0.418659508228302,0.02293250896036625,0.8903725743293762,0.06342842429876328,1.6113437414169312,0.32903143763542175,2.706183433532715
310,Eiche,0.10184168070554733,0.39221787452697754,0.026174532249569893,0.902549684047699,0.13980965316295624,1.4495431184768677,0.3814109265804291,2.520596504211426
311,Eiche,0.04227668419480324,0.5418661236763,0.018258556723594666,0.8917556405067444,0.08810800313949585,1.68555748462677,0.2630937099456787,2.687929391860962
312,Eiche,0.10696680098772049,0.27142348885536194,0.039251890033483505,0.8966715335845947,0.18725773692131042,1.3119524717330933,0.7947357296943665,2.605384349822998
313,Eiche,0.05488183721899986,0.36017197370529175,0.01709316112101078,0.9207422733306885,0.06515729427337646,1.5418426990509033,0.2559080123901367,2.241584539413452
